chapter,kind,method,level,verse,cometkiwi,src,mt
8,method,nllb-200-distilled-600M,,35,0.769988,"and the people went out to see what had happened. When they came to Jesus, they found the man from whom the demons had gone out, sitting at Jesus’ feet, dressed and in his right mind; and they were afraid.","人们出去看发生了什么事.他们来到耶稣那里,看见那鬼所出来的人穿着衣服,心智明智的坐在耶稣脚前,他们就害怕."
8,method,nllb-200-distilled-600M,,36,0.708063,Those who had seen it told the people how the demon-possessed man had been cured.,"看见了这事的人告诉他们,那被鬼附的怎样好了."
8,method,nllb-200-distilled-600M,,37,0.824816,"Then all the people of the region of the Gerasenes asked Jesus to leave them, because they were overcome with fear. So he got into the boat and left.","那时,基拉撒人地方的人都求耶稣离开他们,因为他们甚惧怕.他就上了船,离开了."
8,method,nllb-200-distilled-600M,,38,0.811264,"The man from whom the demons had gone out begged to go with him, but Jesus sent him away, saying,","那从鬼中出来的人求他同去,但耶稣就吩咐他去,说:"
8,method,nllb-200-distilled-600M,,39,0.825683,"“Return home and tell how much God has done for you.” So the man went away and told all over town how much Jesus had done for him.

Jesus Raises a Dead Girl and Heals a Sick Woman","你回家去,告诉神为你所行的一切事.那人就走了,把耶稣所行的一切事传遍了全城.耶稣复活了一个死妇,治好一个妇人."
8,method,nllb-200-distilled-600M,,40,0.862476,"Now when Jesus returned, a crowd welcomed him, for they were all expecting him.","耶稣回来的时候,众人都迎接他,因为他们都在等待他."
8,method,nllb-200-distilled-600M,,41,0.788130,"Then a man named Jairus, a synagogue leader, came and fell at Jesus’ feet, pleading with him to come to his house","有一个名叫雅列的,是犹太教堂的领袖,来到耶稣的脚前,求他到他的家里来."
8,method,nllb-200-distilled-600M,,42,0.668448,"because his only daughter, a girl of about twelve, was dying.

As Jesus was on his way, the crowds almost crushed him.","因为他有一个女儿,一个女孩,大约十二岁,正在死.耶稣走着路,众人就挤在他身上."
8,method,nllb-200-distilled-600M,,43,0.821332,"And a woman was there who had been subject to bleeding for twelve years, but no one could heal her.","有一个妇人,已经有十二年流血,却没有人能治好她."
8,method,nllb-200-distilled-600M,,44,0.817967,"She came up behind him and touched the edge of his cloak, and immediately her bleeding stopped.","她走到耶稣后面,摸着他的衣服的边缘,马上她的流血停止了."
8,method,nllb-200-distilled-600M,,45,0.839299,"“Who touched me?” Jesus asked.

When they all denied it, Peter said, “Master, the people are crowding and pressing against you.”","耶稣问说:谁摸了我?众人否认,彼得说:师父啊,众人挤起来压迫你."
8,method,nllb-200-distilled-600M,,46,0.696350,"But Jesus said, “Someone touched me; I know that power has gone out from me.”","耶稣说: 有人摸了我,因为我知道有能力从我里出来."
8,method,nllb-200-distilled-600M,,47,0.717629,"Then the woman, seeing that she could not go unnoticed, came trembling and fell at his feet. In the presence of all the people, she told why she had touched him and how she had been instantly healed.","那妇人看见自己不隐藏,就震动地来到,在他面前俯伏,在众人面前告诉他,为什么摸了他,以及怎样立刻好了."
8,method,nllb-200-distilled-600M,,48,0.875293,"Then he said to her, “Daughter, your faith has healed you. Go in peace.”","耶稣对她说:""女儿,你的信心救了你.你平安安地去吧""."
8,method,nllb-200-distilled-600M,,49,0.794241,"While Jesus was still speaking, someone came from the house of Jairus, the synagogue leader. “Your daughter is dead,” he said. “Don’t bother the teacher anymore.”","耶稣还在说话的时候,有人从大会长的家里来说: 你的女儿死了.不要再烦师父了."
8,method,nllb-200-distilled-600M,,50,0.818407,"Hearing this, Jesus said to Jairus, “Don’t be afraid; just believe, and she will be healed.”","耶稣听见,对耶户说: 不要害怕,只信,她就得好了."
8,method,nllb-200-distilled-600M,,51,0.639756,"When he arrived at the house of Jairus, he did not let anyone go in with him except Peter, John and James, and the child’s father and mother.","到了该的家,他除了彼得,约翰,雅各,孩子的父母外,没有人与他进去."
8,method,nllb-200-distilled-600M,,52,0.805029,"Meanwhile, all the people were wailing and mourning for her. “Stop wailing,” Jesus said. “She is not dead but asleep.”","众人都在哀哭哀哭.耶稣说:不要哭了.她不是死了,只是睡着了."
8,method,nllb-200-distilled-600M,,53,0.860478,"They laughed at him, knowing that she was dead.","他们嘲笑他,因为知道她死了."
8,method,nllb-200-distilled-600M,,54,0.860293,"But he took her by the hand and said, “My child, get up!”","但耶稣拿着女儿的手说:""女儿,起来吧!"""
8,method,nllb-200-distilled-600M,,55,0.850329,"Her spirit returned, and at once she stood up. Then Jesus told them to give her something to eat.","她的灵魂回来,立刻起来了.耶稣吩咐他们给她吃."
8,method,nllb-200-distilled-600M,,56,0.877788,"Her parents were astonished, but he ordered them not to tell anyone what had happened.","她的父母惊了,但耶稣吩咐他们不要告诉任何人发生了什么事."
8,method,nllb-200-1.3B,,1,0.852646,"After this, Jesus traveled about from one town and village to another, proclaiming the good news of the kingdom of God. The Twelve were with him,","过了一会儿,耶稣就去各城村,传道,传扬神的国福音.十二个门徒也同他去,"
8,method,nllb-200-1.3B,,2,0.618028,and also some women who had been cured of evil spirits and diseases: Mary (called Magdalene) from whom seven demons had come out;,"和一些从邪鬼和疾病中治好过的妇女,就是从谁中出七个鬼,所谓的麦加达拉的马利亚,"
8,method,nllb-200-1.3B,,3,0.604871,"Joanna the wife of Chuza, the manager of Herod’s household; Susanna; and many others. These women were helping to support them out of their own means.","希律管家古撒的妻子约安那,苏珊那,还有许多别的女人,用自己的财物帮助耶稣和耶稣."
8,method,nllb-200-1.3B,,4,0.671931,"While a large crowd was gathering and people were coming to Jesus from town after town, he told this parable:","许多人从各城来到耶稣那里,聚集了,就用比喻说:"
8,method,nllb-200-1.3B,,5,0.506550,"“A farmer went out to sow his seed. As he was scattering the seed, some fell along the path; it was trampled on, and the birds ate it up.","有种子出去种子.当他种子的时候,有种子落在路边,被人践踏,鸟儿吃掉了."
8,method,nllb-200-1.3B,,6,0.674004,"Some fell on rocky ground, and when it came up, the plants withered because they had no moisture.","有的落在磐石地上,生长出来,因为没有湿度就枯乾了."
8,method,nllb-200-1.3B,,7,0.622381,"Other seed fell among thorns, which grew up with it and choked the plants.","有种子落在棘中,棘和它一起长大,住了它."
8,method,nllb-200-1.3B,,8,0.733313,"Still other seed fell on good soil. It came up and yielded a crop, a hundred times more than was sown.”

When he said this, he called out, “Whoever has ears to hear, let them hear.”","还有种子落在好地,长出,作百倍的果实.他说这话,就大声说:""有耳朵可以听的,就听吧!"""
8,method,nllb-200-1.3B,,9,0.853661,His disciples asked him what this parable meant.,"门徒问耶稣说,这比喻是什么意思."
8,method,nllb-200-1.3B,,10,0.819772,"He said, “The knowledge of the secrets of the kingdom of God has been given to you, but to others I speak in parables, so that,

“‘though seeing, they may not see;
though hearing, they may not understand.’","他说:""你们已经知道神的国奥秘,但对别人说的是比喻,叫他们看着却看不见,听着却听不见."
8,method,nllb-200-1.3B,,11,0.869464,“This is the meaning of the parable: The seed is the word of God.,"""比喻的意思是:种子就是神的话语."
8,method,nllb-200-1.3B,,12,0.802926,"Those along the path are the ones who hear, and then the devil comes and takes away the word from their hearts, so that they may not believe and be saved.","路边的那些人就是听了道的人,魔鬼就来把道从他们的心里夺走,免得他们信,得救."
8,method,nllb-200-1.3B,,13,0.708478,"Those on the rocky ground are the ones who receive the word with joy when they hear it, but they have no root. They believe for a while, but in the time of testing they fall away.","落在磐石上的,就是听了道,欢喜地接受道的人;但他们没有根,只信一段时间,在试探的时候就倒退."
8,method,nllb-200-1.3B,,14,0.576151,"The seed that fell among thorns stands for those who hear, but as they go on their way they are choked by life’s worries, riches and pleasures, and they do not mature.","那些落在棘中的人就是听了道,却经过路,被生活的忧虑,财富和乐趣所窒息,结果没有成熟."
8,method,nllb-200-1.3B,,15,0.467032,"But the seed on good soil stands for those with a noble and good heart, who hear the word, retain it, and by persevering produce a crop.

A Lamp on a Stand","落在好土上的,就是听了道,心里善良,心里坚持,忍耐得果子的人."
8,method,nllb-200-1.3B,,16,0.810031,"“No one lights a lamp and hides it in a clay jar or puts it under a bed. Instead, they put it on a stand, so that those who come in can see the light.","没有人点灯,把灯藏在泥里,也没有人放在床下; 乃是放在灯台上,使进去的人看见光."
8,method,nllb-200-1.3B,,17,0.778160,"For there is nothing hidden that will not be disclosed, and nothing concealed that will not be known or brought out into the open.","因为没有什么隐藏的,不必显露出来;没有什么隐藏的,不必被人知道,不必显露出来."
8,method,nllb-200-1.3B,,18,0.632816,"Therefore consider carefully how you listen. Whoever has will be given more; whoever does not have, even what they think they have will be taken from them.”

Jesus’ Mother and Brothers","所以,你们要注意你们的听话.因为谁有,就必得更多;谁没有,就必被夺去,即便他以为有多少."
